// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 0080021020
//  ProductCode: MTi-680G-8A1G6
//  Firmware Version: 1.2.2
//  Hardware Version: 1.0.0
// Device settings: 
//  Filter Profile: General_RTK(24.1)
//  Option Flags: Orientation Smoother Enabled, Position/Velocity Smoother Enabled, Continuous Zero Rotation Update Enabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
// PacketCounter,SampleTimeFine,UTC_Nano,UTC_Year,UTC_Month,UTC_Day,UTC_Hour,UTC_Minute,UTC_Second,UTC_Valid,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
40371,12191315,819359903,2020,11,10,7,37,0,0,0.578452,-1.916023,9.728965,-0.037810,-0.000261,-0.242792,-0.059599,-2.022263,27.491371,31.316966774,121.237846031,15.645481,5.427590,4.775777,-0.023946
40372,12191415,829359903,2020,11,10,7,37,0,0,0.341148,-2.234706,9.476677,-0.026692,0.025459,-0.256433,-0.073984,-2.017185,27.341131,31.316967194,121.237846576,15.645249,5.436694,4.757573,-0.026836
40373,12191515,839359903,2020,11,10,7,37,0,0,0.050502,-2.066294,9.686022,-0.013766,0.036447,-0.250368,-0.084578,-1.994897,27.191469,31.316967612,121.237847123,15.645029,5.442358,4.738904,-0.028380
40374,12190618,749664903,2020,11,10,7,37,0,0,,,,,,,,,,,,,,,
40375,12190618,749664810,2020,11,10,7,37,0,0,,,,,,,,,,,,,,,
40376,12191615,849359810,2020,11,10,7,37,0,0,0.093508,-2.063660,9.710043,-0.037928,-0.006546,-0.251149,-0.096432,-1.990605,27.041981,31.316968029,121.237847670,15.644731,5.445505,4.722698,-0.028195
40377,12191715,859359810,2020,11,10,7,37,0,0,0.293112,-2.007351,9.760534,-0.022657,0.009096,-0.253284,-0.107155,-1.989272,26.885284,31.316968761,121.237848643,15.643989,5.458063,4.694047,-0.030641
40378,12191815,869359810,2020,11,10,7,37,0,0,0.013679,-1.742347,9.701051,-0.024278,0.021882,-0.246406,-0.116324,-1.978990,26.739880,31.316969184,121.237849198,15.643436,5.463294,4.679654,-0.031997
40379,12191915,879359810,2020,11,10,7,37,0,0,0.680303,-2.079336,9.655743,-0.033051,-0.007474,-0.249569,-0.130639,-1.980746,26.593342,31.316969605,121.237849753,15.642878,5.471134,4.666216,-0.032472
40380,12192015,889359810,2020,11,10,7,37,0,0,0.202197,-2.661736,9.401975,-0.036243,0.026291,-0.256838,-0.148659,-1.972181,26.442999,31.316970024,121.237850309,15.642322,5.481641,4.648157,-0.034975
40381,12192115,899359810,2020,11,10,7,37,0,0,-0.118501,-2.144408,9.309294,-0.005843,0.046598,-0.263265,-0.153938,-1.948424,26.289425,31.316970441,121.237850866,15.641719,5.487885,4.627584,-0.041088
40382,12192215,909359810,2020,11,10,7,37,0,0,0.683821,-2.142407,9.555360,-0.020702,-0.006919,-0.260770,-0.161557,-1.943078,26.137520,31.316970857,121.237851423,15.641092,5.495951,4.612237,-0.043026
40383,12192315,919359810,2020,11,10,7,37,0,0,0.018054,-2.665288,9.349067,-0.038551,0.048544,-0.260578,-0.178805,-1.926461,25.985575,31.316971271,121.237851982,15.640443,5.505382,4.595042,-0.046238
40384,12192415,929359810,2020,11,10,7,37,0,0,-0.143243,-1.942717,9.936483,-0.020614,0.032371,-0.263564,-0.183351,-1.896700,25.828863,31.316971682,121.237852542,15.639753,5.508944,4.575951,-0.048112
40385,12192515,939359810,2020,11,10,7,37,0,0,0.684830,-1.831581,9.898242,-0.024909,0.002403,-0.262068,-0.192158,-1.900811,25.676455,31.316972093,121.237853102,15.639064,5.517664,4.562891,-0.046932
40386,12192615,949359810,2020,11,10,7,37,0,0,-0.155686,-2.834669,9.495999,-0.034326,0.041605,-0.270803,-0.213377,-1.881403,25.522039,31.316972502,121.237853664,15.638375,5.524762,4.543099,-0.047935
40387,12192715,959359810,2020,11,10,7,37,0,0,0.025088,-2.134696,9.797235,-0.018834,0.031810,-0.267921,-0.217616,-1.859131,25.361223,31.316972908,121.237854225,15.637676,5.530205,4.523802,-0.049380
40388,12192815,969359810,2020,11,10,7,37,0,0,0.407556,-1.808099,9.846362,-0.019224,-0.000231,-0.273794,-0.221130,-1.858087,25.203981,31.316973313,121.237854788,15.636995,5.537538,4.508895,-0.048564
40389,12192915,979359810,2020,11,10,7,37,0,0,0.044255,-2.290330,9.528155,-0.026673,0.037170,-0.272098,-0.234671,-1.845867,25.046635,31.316973717,121.237855352,15.636314,5.544084,4.492899,-0.049795
40390,12193015,989359810,2020,11,10,7,37,0,0,-0.104829,-2.079210,9.651814,-0.014304,0.038105,-0.264718,-0.240945,-1.818273,24.889021,31.316974118,121.237855916,15.635602,5.548443,4.474685,-0.051972
40391,12193115,999359810,2020,11,10,7,37,0,0,0.288236,-1.965472,9.819530,-0.040844,0.012002,-0.271159,-0.252700,-1.806216,24.731495,31.316974518,121.237856480,15.634880,5.553832,4.459616,-0.051805
40392,12193215,9360810,2020,11,10,7,37,1,0,0.330522,-2.799593,9.648120,-0.029698,0.034945,-0.277460,-0.272437,-1.794390,24.572672,31.316974917,121.237857046,15.634141,5.563663,4.440627,-0.053288
40393,12193315,19360810,2020,11,10,7,37,1,0,-0.144451,-2.782536,9.863160,-0.024042,0.071905,-0.272997,-0.283861,-1.757859,24.411453,31.316975313,121.237857613,15.633411,5.572068,4.418382,-0.053318
40394,12193415,29360810,2020,11,10,7,37,1,0,-0.255696,-2.237324,9.679801,-0.004521,0.024318,-0.281358,-0.285520,-1.737204,24.245974,31.316975707,121.237858180,15.632697,5.576054,4.396860,-0.053924
40395,12193515,39360810,2020,11,10,7,37,1,0,0.436464,-1.945122,9.723828,-0.006412,0.005089,-0.288405,-0.286989,-1.731074,24.076569,31.316976099,121.237858748,15.631993,5.581744,4.380163,-0.054696
40396,12193615,49360810,2020,11,10,7,37,1,0,-0.191140,-1.781201,9.794628,-0.022884,0.061538,-0.274239,-0.291972,-1.705990,23.916317,31.316976490,121.237859316,15.631236,5.586385,4.366633,-0.055637
40397,12193715,59360810,2020,11,10,7,37,1,0,-0.064619,-2.225002,9.783092,-0.026764,0.017544,-0.277197,-0.305171,-1.684239,23.755171,31.316976879,121.237859885,15.630511,5.588539,4.349382,-0.055401
40398,12193815,69360810,2020,11,10,7,37,1,0,0.553033,-2.416457,9.973483,-0.030242,0.014725,-0.277363,-0.316347,-1.677902,23.589237,31.316977266,121.237860455,15.629740,5.598337,4.332145,-0.053938
40399,12193915,79360810,2020,11,10,7,37,1,0,-0.030264,-2.838996,9.386892,-0.020462,0.046001,-0.298765,-0.330696,-1.660525,23.423252,31.316977651,121.237861025,15.628998,5.606541,4.309514,-0.055837
40400,12194015,89360810,2020,11,10,7,37,1,0,0.080692,-2.783613,9.602921,-0.001682,0.024908,-0.296451,-0.334237,-1.636491,23.251354,31.316978034,121.237861597,15.628254,5.613577,4.286462,-0.058838
40401,12194115,99360810,2020,11,10,7,37,1,0,0.033023,-1.984831,9.677837,-0.015618,0.060143,-0.284167,-0.334096,-1.612644,23.079470,31.316978415,121.237862169,15.627500,5.621224,4.269705,-0.060371
40402,12193118,999666810,2020,11,10,7,37,0,0,,,,,,,,,,,,,,,
40403,12193118,999664718,2020,11,10,7,37,0,0,,,,,,,,,,,,,,,
40404,12194215,109358718,2020,11,10,7,37,1,0,-0.458231,-1.575575,10.230422,-0.014642,0.052851,-0.285096,-0.338217,-1.579992,22.915060,31.316978798,121.237862761,15.626963,5.621134,4.251612,-0.058685
40405,12194315,119358718,2020,11,10,7,37,1,0,0.127020,-1.978268,10.213222,-0.046016,0.010549,-0.279303,-0.356526,-1.569616,22.747051,31.316979364,121.237863620,15.625941,5.621578,4.229419,-0.050151
40406,12194415,129358718,2020,11,10,7,37,1,0,-0.163834,-2.736181,9.543216,-0.043684,0.000916,-0.290079,-0.380380,-1.564271,22.576157,31.316979739,121.237864178,15.625191,5.624713,4.208252,-0.050491
40407,12194515,139358718,2020,11,10,7,37,1,0,0.732251,-2.743917,9.295191,-0.029235,0.012804,-0.303498,-0.395537,-1.565883,22.395613,31.316980112,121.237864737,15.624421,5.633240,4.186017,-0.055274
40408,12194615,149358718,2020,11,10,7,37,1,0,-0.034011,-2.665382,9.433057,-0.048727,0.078673,-0.290875,-0.412185,-1.537488,22.219442,31.316980483,121.237865298,15.623610,5.641484,4.164991,-0.059234
40409,12194715,159358718,2020,11,10,7,37,1,0,-0.446222,-2.671428,9.800239,-0.000839,0.041261,-0.319436,-0.424995,-1.500498,22.038080,31.316980852,121.237865858,15.622757,5.642675,4.137631,-0.062081
40410,12194815,169358718,2020,11,10,7,37,1,0,0.171812,-2.174543,9.930739,-0.015485,-0.004461,-0.288077,-0.428830,-1.502138,21.862394,31.316981219,121.237866420,15.621914,5.645113,4.119574,-0.059833
40411,12194915,179358718,2020,11,10,7,37,1,0,0.065197,-1.616506,9.962547,-0.032704,0.009248,-0.290456,-0.437033,-1.500530,21.684498,31.316981584,121.237866982,15.621091,5.647188,4.105350,-0.058449
40412,12195015,189358718,2020,11,10,7,37,1,0,0.291314,-2.030734,9.859141,-0.033373,0.016180,-0.306810,-0.455771,-1.495890,21.506710,31.316981948,121.237867544,15.620285,5.649929,4.089257,-0.057786
40413,12195115,199358718,2020,11,10,7,37,1,0,-0.061515,-2.792529,9.808026,-0.056626,-0.000723,-0.290863,-0.480865,-1.490591,21.334846,31.316982310,121.237868107,15.619496,5.653553,4.070452,-0.057176
40414,12195215,209358718,2020,11,10,7,37,1,0,0.452467,-2.698729,9.916881,-0.041266,-0.003906,-0.317374,-0.497833,-1.500379,21.146206,31.316982670,121.237868670,15.618692,5.660904,4.046906,-0.056513
40415,12195315,219358718,2020,11,10,7,37,1,0,0.096377,-2.620482,9.684076,-0.002128,0.016423,-0.316675,-0.508645,-1.496281,20.958685,31.316983028,121.237869235,15.617901,5.667653,4.022185,-0.057562
40416,12195415,229358718,2020,11,10,7,37,1,0,0.077282,-2.173092,9.652408,-0.015345,-0.026602,-0.305147,-0.512480,-1.503466,20.775154,31.316983384,121.237869800,15.617108,5.669804,4.003231,-0.058117
40417,12195515,239358718,2020,11,10,7,37,1,0,0.270805,-1.876841,9.621768,-0.037509,-0.014707,-0.297514,-0.523072,-1.518417,20.591736,31.316983738,121.237870366,15.616301,5.673470,3.988767,-0.059832
40418,12195615,249358718,2020,11,10,7,37,1,0,0.007998,-2.287570,9.953821,-0.035323,0.001466,-0.308582,-0.541556,-1.517884,20.409777,31.316984091,121.237870933,15.615450,5.675817,3.970110,-0.060847
40419,12195715,259358718,2020,11,10,7,37,1,0,0.409028,-2.461826,10.196989,-0.047389,-0.001097,-0.308892,-0.560830,-1.525312,20.226812,31.316984442,121.237871499,15.614683,5.681833,3.952068,-0.056945
40420,12195815,269358718,2020,11,10,7,37,1,0,0.113005,-3.085429,10.219285,-0.024389,-0.023744,-0.331728,-0.579047,-1.534116,20.035759,31.316984790,121.237872068,15.613921,5.687860,3.925884,-0.052677
40421,12195915,279358718,2020,11,10,7,37,1,0,0.187847,-3.027183,9.665524,-0.009409,-0.030521,-0.321147,-0.586335,-1.554732,19.841850,31.316985137,121.237872636,15.613150,5.694425,3.899873,-0.051444
40422,12196015,289358718,2020,11,10,7,37,1,0,0.480025,-2.392610,9.556190,0.006745,-0.040159,-0.336641,-0.578989,-1.578691,19.644318,31.316985481,121.237873206,15.612395,5.701167,3.877738,-0.053817
40423,12196115,299358718,2020,11,10,7,37,1,0,0.431574,-2.151591,9.576827,-0.010830,-0.006425,-0.323948,-0.579235,-1.594255,19.448698,31.316985823,121.237873777,15.611663,5.707981,3.860408,-0.055920
40424,12196215,309358718,2020,11,10,7,37,1,0,-0.205008,-2.442323,9.672526,-0.022294,0.006608,-0.316463,-0.585371,-1.590879,19.260656,31.316986164,121.237874348,15.610902,5.709380,3.841064,-0.058001
40425,12196315,319358718,2020,11,10,7,37,1,0,0.658214,-2.747010,9.826202,-0.015812,-0.053304,-0.324808,-0.589878,-1.613221,19.067038,31.316986502,121.237874920,15.610083,5.715497,3.818661,-0.058024
40426,12196415,329358718,2020,11,10,7,37,1,0,0.262482,-3.040261,9.265489,-0.011431,-0.022227,-0.340936,-0.596513,-1.636008,18.871048,31.316986838,121.237875493,15.609291,5.724312,3.793741,-0.061528
40427,12196515,339358718,2020,11,10,7,37,1,0,0.309992,-2.979578,9.566915,-0.008382,0.002594,-0.334834,-0.597608,-1.639202,18.668015,31.316987172,121.237876068,15.608499,5.730519,3.769343,-0.064962
40428,12195618,249664718,2020,11,10,7,37,1,0,,,,,,,,,,,,,,,
40429,12195618,249664623,2020,11,10,7,37,1,0,,,,,,,,,,,,,,,
40430,12196615,349358623,2020,11,10,7,37,1,0,0.227278,-2.933410,9.887092,-0.020573,0.001434,-0.345326,-0.600567,-1.641195,18.465313,31.316987504,121.237876643,15.607675,5.737047,3.744826,-0.064937
40431,12196715,359358623,2020,11,10,7,37,1,0,0.245571,-2.535121,9.920291,-0.006516,-0.040933,-0.355144,-0.603092,-1.659814,18.256966,31.316988089,121.237877670,15.606454,5.747531,3.704017,-0.063276
40432,12196815,369358623,2020,11,10,7,37,1,0,0.538199,-2.361041,9.845228,-0.011443,-0.041316,-0.347590,-0.604043,-1.687171,18.058140,31.316988431,121.237878259,15.605866,5.756073,3.686170,-0.061567
40433,12196915,379358623,2020,11,10,7,37,1,0,0.381955,-3.035005,9.274082,-0.023885,-0.030491,-0.347894,-0.615595,-1.709635,17.866255,31.316988770,121.237878849,15.605273,5.765219,3.665560,-0.063744
40434,12197015,389358623,2020,11,10,7,37,1,0,0.618151,-2.891179,9.688666,-0.026250,-0.044280,-0.353386,-0.624874,-1.726014,17.664215,31.316989108,121.237879439,15.604656,5.774266,3.643954,-0.065914
40435,12197115,399358623,2020,11,10,7,37,1,0,0.237370,-2.729719,9.825086,-0.045764,0.005173,-0.340095,-0.636355,-1.736897,17.464310,31.316989443,121.237880031,15.604044,5.784251,3.625353,-0.066408
40436,12197215,409358623,2020,11,10,7,37,1,0,0.297916,-2.832296,10.115029,-0.013684,-0.025727,-0.367747,-0.645529,-1.747015,17.261452,31.316989776,121.237880624,15.603412,5.790666,3.600938,-0.064597
40437,12197315,419358623,2020,11,10,7,37,1,0,0.251426,-2.763987,9.823658,-0.025496,-0.018871,-0.352381,-0.655946,-1.763653,17.055729,31.316990107,121.237881217,15.602846,5.799054,3.580836,-0.062395
40438,12197415,429358623,2020,11,10,7,37,1,0,0.578316,-2.644982,9.731780,-0.022523,-0.054410,-0.370677,-0.663326,-1.788098,16.846970,31.316990435,121.237881811,15.602264,5.806209,3.559510,-0.061518
40439,12197515,439358623,2020,11,10,7,37,1,0,0.940107,-3.194463,9.803437,-0.030158,-0.019035,-0.371276,-0.678281,-1.806841,16.638887,31.316990762,121.237882406,15.601672,5.819313,3.538235,-0.061026
40440,12197615,449358623,2020,11,10,7,37,1,0,0.337547,-3.015993,10.052318,-0.034794,0.022382,-0.361599,-0.687225,-1.803248,16.430788,31.316991085,121.237883003,15.601068,5.829992,3.516031,-0.058870
40441,12197715,459358623,2020,11,10,7,37,1,0,0.245046,-3.061124,9.681369,-0.008123,-0.011411,-0.368841,-0.693498,-1.804520,16.219849,31.316991407,121.237883601,15.600551,5.837926,3.490411,-0.058108
40442,12197815,469358623,2020,11,10,7,37,1,0,0.367800,-2.709385,9.189837,0.002744,-0.028300,-0.377980,-0.693592,-1.818885,16.005779,31.316991726,121.237884199,15.599977,5.845269,3.467275,-0.062295
40443,12197915,479358623,2020,11,10,7,37,1,0,0.715338,-2.757503,9.095279,-0.029261,-0.012532,-0.371774,-0.700029,-1.837503,15.792801,31.316992044,121.237884798,15.599372,5.854790,3.449213,-0.067655
40444,12198015,489358623,2020,11,10,7,37,1,0,0.364771,-2.951274,9.499722,-0.037578,0.023345,-0.367989,-0.711584,-1.835423,15.579352,31.316992359,121.237885399,15.598728,5.864491,3.428494,-0.071400
40445,12198115,499358623,2020,11,10,7,37,1,0,0.199145,-2.952471,9.870718,-0.020047,0.006448,-0.392199,-0.719963,-1.825223,15.358698,31.316992671,121.237885999,15.598021,5.870458,3.404391,-0.071754
40446,12198215,509358623,2020,11,10,7,37,1,0,0.345761,-3.218081,9.834963,-0.033052,-0.043717,-0.388800,-0.728117,-1.840057,15.138712,31.316992982,121.237886601,15.597381,5.876853,3.380836,-0.070605
40447,12198315,519358623,2020,11,10,7,37,1,0,0.877343,-2.954332,9.770559,-0.016224,-0.043572,-0.402744,-0.732090,-1.872081,14.910018,31.316993289,121.237887204,15.596708,5.888178,3.355789,-0.071073
40448,12198415,529358623,2020,11,10,7,37,1,0,0.395416,-3.078114,9.854193,-0.011335,0.012713,-0.393710,-0.738455,-1.879646,14.685611,31.316993595,121.237887808,15.596015,5.898709,3.331542,-0.070254
40449,12198515,539358623,2020,11,10,7,37,1,0,0.307006,-2.897855,10.093214,-0.005929,-0.033852,-0.388128,-0.740969,-1.885474,14.460915,31.316993898,121.237888413,15.595350,5.904492,3.308387,-0.066693
40450,12198615,549358623,2020,11,10,7,37,1,0,0.726053,-2.922924,9.886777,-0.030418,-0.042330,-0.398076,-0.746546,-1.913510,14.235238,31.316994198,121.237889018,15.594734,5.913629,3.287324,-0.063606
40451,12198715,559358623,2020,11,10,7,37,1,0,0.412717,-3.132464,9.922359,-0.022881,-0.013922,-0.411435,-0.755136,-1.926192,14.005850,31.316994497,121.237889624,15.594140,5.921737,3.262732,-0.063180
40452,12198815,569358623,2020,11,10,7,37,1,0,0.601076,-3.061564,10.147885,-0.029516,0.010554,-0.399323,-0.763609,-1.931354,13.773977,31.316994793,121.237890232,15.593571,5.931088,3.239537,-0.060341
40453,12198915,579358623,2020,11,10,7,37,1,0,0.556365,-3.255140,10.319748,-0.015980,0.001108,-0.409642,-0.770996,-1.932744,13.545132,31.316995086,121.237890840,15.593042,5.940470,3.213466,-0.054677
40454,12199015,589358623,2020,11,10,7,37,1,0,0.386801,-3.457232,10.109052,-0.005937,-0.012739,-0.408532,-0.775995,-1.938087,13.314972,31.316995377,121.237891449,15.592571,5.948023,3.186356,-0.050289
40455,12199115,599358623,2020,11,10,7,37,1,0,0.815384,-2.912619,9.972004,-0.027572,-0.016205,-0.395362,-0.776646,-1.953007,13.082075,31.316995665,121.237892059,15.592071,5.957638,3.163956,-0.046398
40456,12198118,499664623,2020,11,10,7,37,1,0,,,,,,,,,,,,,,,
40457,12198118,499664530,2020,11,10,7,37,1,0,,,,,,,,,,,,,,,
40458,12199215,609358530,2020,11,10,7,37,1,0,0.510363,-3.040959,9.777228,-0.015602,0.012635,-0.411223,-0.781672,-1.952528,12.846900,31.316995948,121.237892687,15.591618,5.966619,3.136106,-0.045899
40459,12199315,619358530,2020,11,10,7,37,1,0,0.159204,-3.339073,9.881660,-0.021087,0.015698,-0.422002,-0.789802,-1.942896,12.605550,31.316996437,121.237893754,15.590527,5.974704,3.089520,-0.047477
40460,12199415,629358530,2020,11,10,7,37,1,0,0.861314,-2.906549,10.154798,-0.027516,0.004978,-0.408179,-0.793359,-1.950258,12.361334,31.316996719,121.237894345,15.589603,5.982014,3.066285,-0.044469
40461,12199515,639358530,2020,11,10,7,37,1,0,0.169752,-3.342337,10.053360,-0.016420,0.015875,-0.427008,-0.805351,-1.942548,12.115786,31.316996998,121.237894937,15.588722,5.985751,3.039532,-0.041592
40462,12199615,649359530,2020,11,10,7,37,1,0,0.319415,-2.932250,10.196163,-0.036594,-0.018944,-0.409761,-0.810205,-1.947506,11.870976,31.316997275,121.237895530,15.587911,5.987836,3.016787,-0.037792
40463,12199715,659359530,2020,11,10,7,37,1,0,0.884817,-2.996081,9.772654,-0.023064,-0.010228,-0.431052,-0.817891,-1.965947,11.624239,31.316997549,121.237896123,15.587099,5.994826,2.992149,-0.037731
40464,12199815,669359530,2020,11,10,7,37,1,0,0.634261,-3.346549,9.817825,-0.032546,0.013239,-0.423038,-0.831624,-1.967490,11.376854,31.316997821,121.237896717,15.586284,6.002340,2.966658,-0.037560
40465,12199915,679359530,2020,11,10,7,37,1,0,0.510482,-3.285213,9.986499,-0.028639,0.019237,-0.416020,-0.842455,-1.956417,11.127442,31.316998090,121.237897312,15.585490,6.007628,2.940411,-0.036167
40466,12200015,689359530,2020,11,10,7,37,1,0,0.561620,-3.486331,9.914027,-0.017194,-0.004692,-0.435431,-0.847968,-1.957964,10.878593,31.316998357,121.237897908,15.584736,6.012253,2.912205,-0.034891
40467,12200115,699359530,2020,11,10,7,37,1,0,0.666954,-3.128191,9.612569,-0.015804,0.008357,-0.431340,-0.850916,-1.964705,10.625971,31.316998621,121.237898505,15.583970,6.019113,2.886618,-0.036041
40468,12200215,709359530,2020,11,10,7,37,1,0,0.211073,-3.091271,9.706953,-0.023086,0.028097,-0.418481,-0.856588,-1.951789,10.377131,31.316998882,121.237899102,15.583220,6.021701,2.862182,-0.038318
40469,12200315,719359530,2020,11,10,7,37,1,0,0.733565,-2.908350,9.864681,-0.019960,0.010303,-0.424935,-0.860166,-1.950588,10.126759,31.316999142,121.237899700,15.582447,6.026543,2.837821,-0.038653
40470,12200415,729359530,2020,11,10,7,37,1,0,0.207884,-3.616982,9.830034,-0.009373,0.002753,-0.437975,-0.867447,-1.946706,9.878546,31.316999398,121.237900299,15.581708,6.029790,2.809208,-0.038406
40471,12200515,739359530,2020,11,10,7,37,1,0,0.537999,-3.481767,9.621826,-0.030003,0.010531,-0.416117,-0.869721,-1.950783,9.626238,31.316999652,121.237900898,15.580953,6.034389,2.783012,-0.038507
40472,12200615,749359530,2020,11,10,7,37,1,0,0.518742,-3.258769,9.477064,0.007237,0.007393,-0.444651,-0.865041,-1.947097,9.367603,31.316999902,121.237901498,15.580162,6.038142,2.752501,-0.042478
40473,12200715,759359530,2020,11,10,7,37,1,0,0.843517,-3.108198,9.302834,-0.000779,0.004184,-0.447103,-0.859314,-1.956341,9.112913,31.317000151,121.237902099,15.579327,6.045015,2.727267,-0.046643
40474,12200815,769359530,2020,11,10,7,37,1,0,0.382969,-2.987478,9.568934,-0.015762,0.028273,-0.422131,-0.857949,-1.945205,8.860837,31.317000397,121.237902701,15.578511,6.049326,2.703671,-0.049686
40475,12200915,779359530,2020,11,10,7,37,1,0,0.288536,-3.140020,9.555335,-0.013766,0.012980,-0.425392,-0.860459,-1.939896,8.608400,31.317000640,121.237903303,15.577664,6.051029,2.678414,-0.052302
40476,12201015,789359530,2020,11,10,7,37,1,0,0.731080,-3.452163,9.482430,-0.020418,-0.009049,-0.432971,-0.864951,-1.945998,8.354456,31.317000881,121.237903906,15.576853,6.055365,2.650721,-0.054409
40477,12201115,799359530,2020,11,10,7,37,1,0,0.498085,-3.539775,9.730426,-0.018254,0.007606,-0.436388,-0.868823,-1.943785,8.096241,31.317001119,121.237904509,15.575945,6.059632,2.621815,-0.057262
40478,12201215,809359530,2020,11,10,7,37,1,0,0.414767,-3.351041,9.768876,-0.006962,0.019319,-0.445023,-0.865883,-1.944961,7.838078,31.317001353,121.237905113,15.575139,6.064011,2.592360,-0.058220
40479,12201315,819359530,2020,11,10,7,37,1,0,0.264663,-3.299081,9.676637,0.018852,0.001619,-0.449222,-0.858929,-1.943444,7.580742,31.317001586,121.237905718,15.574209,6.065169,2.563241,-0.059328
40480,12201415,829359530,2020,11,10,7,37,1,0,0.602549,-2.916631,9.430711,0.001017,-0.025921,-0.438412,-0.849691,-1.956253,7.317417,31.317001815,121.237906323,15.573296,6.067059,2.540173,-0.061224
40481,12201515,839359530,2020,11,10,7,37,1,0,0.726209,-3.323789,9.323767,-0.016561,-0.001483,-0.438917,-0.848626,-1.967643,7.058324,31.317002042,121.237906928,15.572391,6.072558,2.514868,-0.065762
